timestamp,x (in radians/s),y (in radians/s),z (in radians/s)
1426433325.656209,0.165666,0.023448,-0.215786
1426433325.666222,0.253137,0.024883,-0.195991
1426433325.676228,0.317121,0.008308,-0.171879
1426433325.686242,0.349119,-0.013389,-0.149755
1426433325.696248,0.344876,-0.034826,-0.132771
1426433325.706255,0.318247,-0.058244,-0.117812
1426433325.716261,0.274584,-0.082640,-0.101706
1426433325.726268,0.216071,-0.107021,-0.078074
1426433325.736274,0.150192,-0.131470,-0.042696
1426433325.746281,0.081230,-0.151752,0.004421
1426433325.756287,0.033837,-0.130692,0.059017
1426433325.766294,0.018355,-0.103346,0.104959
1426433325.776300,0.024135,-0.065360,0.139120
1426433325.786308,0.058094,0.046884,0.187223
1426433325.796314,0.120079,0.208923,0.245995
1426433325.806321,0.199030,0.359159,0.303579
1426433325.816327,0.279909,0.481764,0.353611
1426433325.826334,0.349924,0.576831,0.394026
1426433325.836340,0.396626,0.639729,0.471710
1426433325.846346,0.410939,0.671215,0.512195
1426433325.856352,0.392775,0.674615,0.501651
1426433325.866360,0.336201,0.653680,0.497606
1426433325.876366,0.261566,0.571689,0.541355
1426433325.886372,0.154006,0.375073,0.675379
1426433325.896378,-0.001162,0.141895,0.875521
1426433325.906385,-0.207985,-0.047682,1.114388
1426433325.916391,-0.430380,-0.133680,1.334509
1426433325.926399,-0.617865,-0.140261,1.469554
1426433325.936405,-0.728260,-0.104672,1.490447
1426433325.946404,-0.723326,-0.040956,1.394822
1426433325.956410,-0.588314,-0.002604,1.198400
1426433325.966424,-0.334895,-0.030339,0.935170
1426433325.976430,-0.002897,-0.092567,0.667177
1426433325.986443,0.347459,-0.180955,0.451169
1426433325.996449,0.651438,-0.294328,0.315150
1426433326.006463,0.864486,-0.388682,0.250972
1426433326.016469,0.971691,-0.418898,0.226919
1426433326.026452,0.981275,-0.401802,0.215217
1426433326.036458,0.907975,-0.343697,0.197676
1426433326.046466,0.769955,-0.252275,0.188018
1426433326.056472,0.586281,-0.146815,0.186085
1426433326.066491,0.368502,-0.055055,0.189600
1426433326.076497,0.131396,0.005931,0.193111
1426433326.086506,-0.089927,0.037045,0.192186
1426433326.096512,-0.274181,0.052112,0.176122
1426433326.106518,-0.409405,0.075406,0.160904
1426433326.116524,-0.478476,0.118516,0.149679
1426433326.126531,-0.480472,0.162314,0.137058
1426433326.136537,-0.415677,0.166423,0.113329
1426433326.146544,-0.303296,0.120283,0.080682
1426433326.156550,-0.170834,0.051701,0.043602
1426433326.166557,-0.056452,-0.022162,0.012983
1426433326.176563,0.011273,-0.085277,0.000729
1426433326.186565,0.013259,-0.124775,0.009106
1426433326.196571,-0.045190,-0.127796,0.026420
1426433326.206583,-0.139670,-0.099732,0.045080
1426433326.216589,-0.244842,-0.058686,0.048932
1426433326.226597,-0.345032,-0.042968,0.024999
1426433326.236603,-0.415428,-0.026326,-0.002274
1426433326.246610,-0.426612,0.065271,0.004469
1426433326.256616,-0.370569,0.140213,0.041694
1426433326.266623,-0.266814,0.169034,0.083853
1426433326.276629,-0.139814,0.171146,0.120486
1426433326.286635,-0.018397,0.139310,0.146390
1426433326.296641,0.067835,0.093800,0.175618
1426433326.306649,0.102051,0.064475,0.214739
1426433326.316655,0.082057,0.058932,0.249951
1426433326.326662,0.020538,0.085791,0.263120
1426433326.336668,-0.061210,0.148144,0.252022
1426433326.346676,-0.140958,0.211722,0.222820
1426433326.356682,-0.207054,0.245440,0.189195
1426433326.366689,-0.256311,0.249291,0.150065
1426433326.376695,-0.281388,0.206223,0.102145
1426433326.386703,-0.293799,0.140705,0.055152
1426433326.396709,-0.310295,0.083571,0.025240
1426433326.406725,-0.336098,0.045439,0.018857
1426433326.416731,-0.367050,0.014620,0.030620
1426433326.426728,-0.392500,0.011420,0.046704
1426433326.436734,-0.412414,0.059381,0.055477
1426433326.446741,-0.393036,0.102955,0.053394
1426433326.456747,-0.309884,0.120572,0.054102
1426433326.466754,-0.221628,0.122356,0.036635
1426433326.476760,-0.150799,0.103292,-0.018072
1426433326.486774,-0.100402,0.085672,-0.100350
1426433326.496780,-0.092332,0.104416,-0.172717
1426433326.506788,-0.132826,0.151863,-0.209619
1426433326.516794,-0.208216,0.220650,-0.229244
1426433326.526801,-0.281553,0.270225,-0.245749
1426433326.536807,-0.315748,0.286659,-0.273203
1426433326.546813,-0.293692,0.297635,-0.321181
1426433326.556819,-0.213465,0.275534,-0.398300
1426433326.566820,-0.056128,0.178718,-0.505855
1426433326.576826,0.166666,0.009326,-0.637394
1426433326.586837,0.410583,-0.211431,-0.756432
1426433326.596843,0.625138,-0.416506,-0.826304
1426433326.606859,0.754232,-0.553462,-0.839106
1426433326.616865,0.768151,-0.595451,-0.799925
1426433326.626855,0.670152,-0.506120,-0.725691
1426433326.636861,0.487819,-0.298367,-0.620841
1426433326.646874,0.260260,-0.033165,-0.481513
1426433326.656880,0.021757,0.186374,-0.349731
1426433326.666886,-0.173835,0.328343,-0.263128
1426433326.676892,-0.279538,0.426611,-0.228214
1426433326.686900,-0.299051,0.354261,-0.224095
1426433326.696906,-0.258404,0.200754,-0.234382
1426433326.706912,-0.177561,0.011970,-0.255630
1426433326.716918,-0.075595,-0.189585,-0.290864
1426433326.726926,0.025314,-0.383639,-0.330326
1426433326.736932,0.094590,-0.541450,-0.353543
1426433326.746938,0.112322,-0.622565,-0.346446
1426433326.756944,0.083639,-0.651428,-0.317655
1426433326.766953,0.016811,-0.649216,-0.285378
1426433326.776959,-0.066750,-0.581890,-0.258128
1426433326.786964,-0.152237,-0.463351,-0.239216
1426433326.796970,-0.222833,-0.341662,-0.224627
1426433326.806979,-0.272101,-0.206201,-0.215421
1426433326.816985,-0.281107,-0.085730,-0.222433
1426433326.826992,-0.247922,-0.030398,-0.237321
1426433326.836998,-0.187388,-0.035910,-0.254673
1426433326.847005,-0.120495,-0.063936,-0.260421
1426433326.857011,-0.057875,-0.103712,-0.259799
1426433326.867018,-0.014499,-0.161503,-0.257011
1426433326.877024,0.007657,-0.188176,-0.265725
1426433326.887032,0.010714,-0.191238,-0.281718
1426433326.897038,-0.003230,-0.198532,-0.290189
1426433326.907044,-0.029710,-0.167464,-0.293149
1426433326.917050,-0.050672,-0.105581,-0.291777
1426433326.927057,-0.059807,-0.038553,-0.278737
1426433326.937063,-0.051819,0.032557,-0.257253
1426433326.947071,-0.040832,0.058868,-0.230608
1426433326.957077,-0.027428,0.120179,-0.190022
1426433326.967084,-0.015905,0.199416,-0.129141
1426433326.977090,-0.010939,0.257461,-0.075749
1426433326.987097,-0.014738,0.297641,-0.042597
1426433326.997103,-0.024107,0.319940,-0.029703
1426433327.007105,-0.034645,0.342376,-0.030642
1426433327.017111,-0.042922,0.391435,-0.032569
1426433327.027122,-0.038173,0.464764,-0.018513
1426433327.037128,-0.027852,0.544179,0.024277
1426433327.047142,-0.030010,0.605067,0.119232
1426433327.057148,-0.073448,0.634792,0.268581
1426433327.067144,-0.158397,0.622928,0.448872
1426433327.077150,-0.270149,0.543910,0.651433
1426433327.087151,-0.403421,0.448146,0.835948
1426433327.097157,-0.540372,0.362663,0.949192
1426433327.107171,-0.634523,0.259786,0.961034
1426433327.117177,-0.624008,0.149738,0.878651
1426433327.127189,-0.492580,0.034224,0.737099
1426433327.137195,-0.256910,-0.079619,0.580128
1426433327.147197,0.030133,-0.173724,0.444258
1426433327.157203,0.304001,-0.216060,0.360785
1426433327.167217,0.515900,-0.189427,0.342783
1426433327.177223,0.638130,-0.089355,0.385084
1426433327.187229,0.661733,0.046168,0.455670
1426433327.197235,0.595910,0.198272,0.517175
1426433327.207242,0.474322,0.308317,0.555400
1426433327.217248,0.357289,0.298158,0.575112
1426433327.227256,0.286697,0.245363,0.569968
1426433327.237262,0.242347,0.168234,0.531613
1426433327.247268,0.195563,0.056123,0.477187
1426433327.257274,0.126427,-0.040857,0.413342
1426433327.267282,0.062024,-0.079500,0.372019
1426433327.277288,0.010849,-0.073759,0.359518
1426433327.287295,-0.027102,-0.025776,0.376897
1426433327.297301,-0.040348,0.075398,0.385811
1426433327.307306,-0.033519,0.134839,0.403004
1426433327.317312,-0.014923,0.176990,0.439244
1426433327.327333,0.007612,0.162703,0.472086
1426433327.337339,0.035204,0.110126,0.496260
1426433327.347337,0.055980,0.014174,0.493713
1426433327.357343,0.061631,-0.087849,0.466737
1426433327.367355,0.040763,-0.158754,0.431479
1426433327.377361,-0.004391,-0.195468,0.399648
1426433327.387353,-0.060873,-0.186502,0.387184
1426433327.397359,-0.129953,-0.146598,0.377014
1426433327.407377,-0.208736,-0.071109,0.326556
1426433327.417383,-0.305938,0.015610,0.226193
1426433327.427392,-0.400828,0.109589,0.145005
1426433327.437398,-0.450091,0.221459,0.171166
1426433327.447399,-0.437188,0.287424,0.283094
1426433327.457405,-0.386334,0.283964,0.392477
1426433327.467413,-0.331832,0.254451,0.438948
1426433327.477419,-0.291787,0.211861,0.413060
1426433327.487426,-0.278770,0.145284,0.349969
1426433327.497432,-0.284773,0.100076,0.291302
1426433327.507440,-0.306422,0.101719,0.243511
1426433327.517446,-0.333170,0.135272,0.203301
1426433327.527452,-0.364136,0.185949,0.156782
1426433327.537458,-0.396168,0.244139,0.104970
1426433327.547467,-0.421955,0.288538,0.043501
1426433327.557473,-0.441371,0.329705,-0.018011
1426433327.567485,-0.452056,0.382346,-0.059302
1426433327.577491,-0.453991,0.423923,-0.062350
1426433327.587487,-0.441890,0.459813,-0.035679
1426433327.597493,-0.429806,0.486077,-0.004781
1426433327.607506,-0.416845,0.496492,0.012221
