timestamp,x (in G's),y (in G's),z (in G's)
1426433326.417465,0.090317,-0.274048,-1.275558
1426433326.427283,0.089706,-0.270615,-1.325302
1426433326.437097,0.078461,-0.260452,-1.372437
1426433326.446930,0.061890,-0.234573,-1.412262
1426433326.456764,0.049484,-0.198578,-1.448196
1426433326.466568,0.041641,-0.163910,-1.475449
1426433326.476391,0.033707,-0.146713,-1.486099
1426433326.486214,0.024734,-0.141541,-1.494644
1426433326.496038,0.030533,-0.129623,-1.510956
1426433326.505861,0.050308,-0.111160,-1.537964
1426433326.515683,0.073593,-0.086761,-1.562576
1426433326.525506,0.081375,-0.053558,-1.558319
1426433326.535330,0.058884,-0.022766,-1.517014
1426433326.545151,0.027802,-0.013260,-1.466263
1426433326.554980,0.001892,-0.009125,-1.383560
1426433326.564800,-0.024734,-0.015121,-1.255249
1426433326.574622,-0.048584,-0.037155,-1.099777
1426433326.584452,-0.066010,-0.072830,-0.947998
1426433326.594268,-0.078125,-0.098206,-0.828323
1426433326.604090,-0.078568,-0.131195,-0.742218
1426433326.613914,-0.074524,-0.156326,-0.686752
1426433326.623738,-0.081543,-0.180405,-0.660736
1426433326.633561,-0.093201,-0.179688,-0.679764
1426433326.643384,-0.089462,-0.136597,-0.765396
1426433326.653209,-0.069992,-0.070999,-0.867462
1426433326.663033,-0.051880,-0.026016,-0.929489
1426433326.672858,-0.037476,-0.015091,-1.036041
1426433326.682682,-0.026230,-0.001587,-1.100067
1426433326.692506,-0.017990,0.003937,-1.134949
1426433326.702329,-0.009811,0.003952,-1.127914
1426433326.712142,-0.000458,-0.009415,-1.086273
1426433326.721978,-0.011932,-0.029160,-1.006653
1426433326.731802,-0.028259,-0.055801,-0.908966
1426433326.741627,-0.032288,-0.079865,-0.821457
1426433326.751451,-0.027252,-0.095474,-0.754913
1426433326.761281,-0.031479,-0.105103,-0.694016
1426433326.771097,-0.032928,-0.113586,-0.650864
1426433326.780925,-0.036041,-0.121078,-0.633865
1426433326.790755,-0.039078,-0.119003,-0.637726
1426433326.800574,-0.031830,-0.107346,-0.655472
1426433326.810409,-0.023376,-0.099899,-0.692810
1426433326.820220,-0.006851,-0.098419,-0.732407
1426433326.830030,0.003632,-0.097198,-0.762360
1426433326.839865,0.013748,-0.099014,-0.779129
1426433326.849695,0.017654,-0.108536,-0.800644
1426433326.859514,0.026642,-0.102325,-0.792206
1426433326.869338,0.039093,-0.095047,-0.777466
1426433326.879158,0.045486,-0.092880,-0.782318
1426433326.888985,0.055939,-0.091568,-0.787262
1426433326.898808,0.069702,-0.097778,-0.793182
1426433326.908644,0.082962,-0.113037,-0.811401
1426433326.918457,0.088196,-0.124496,-0.840240
1426433326.928264,0.089661,-0.130478,-0.876129
1426433326.938106,0.082642,-0.118134,-0.920334
1426433326.947918,0.068054,-0.120071,-0.942719
1426433326.957754,0.058792,-0.109573,-1.002029
1426433326.967592,0.042709,-0.092316,-1.063660
1426433326.977403,0.027557,-0.075394,-1.124313
1426433326.987216,0.023727,-0.059830,-1.172791
1426433326.997051,0.034241,-0.055801,-1.208893
1426433327.006876,0.060394,-0.076096,-1.243378
1426433327.016706,0.088394,-0.107712,-1.267181
1426433327.026527,0.121613,-0.133133,-1.289459
1426433327.036351,0.172318,-0.159500,-1.339188
1426433327.046176,0.211975,-0.175674,-1.404907
1426433327.055998,0.231232,-0.185715,-1.481476
1426433327.065830,0.227432,-0.179413,-1.550476
1426433327.075645,0.197006,-0.136063,-1.585159
1426433327.085469,0.154465,-0.065674,-1.595825
1426433327.095293,0.120087,-0.008987,-1.582794
1426433327.105118,0.098526,0.037674,-1.534317
1426433327.114943,0.088638,0.055725,-1.463226
1426433327.124763,0.086945,0.039337,-1.354614
1426433327.134583,0.087799,-0.001205,-1.205643
1426433327.144411,0.088928,-0.036392,-1.050156
1426433327.154238,0.089767,-0.080292,-0.905151
1426433327.164063,0.087479,-0.118118,-0.800247
1426433327.173883,0.078339,-0.134445,-0.735184
1426433327.183707,0.078033,-0.134720,-0.725632
1426433327.193532,0.081726,-0.128387,-0.761871
1426433327.203355,0.093597,-0.128586,-0.853302
1426433327.213180,0.094055,-0.114853,-0.884766
1426433327.223003,0.098984,-0.097382,-0.905930
1426433327.232828,0.104233,-0.086563,-0.928864
1426433327.242660,0.100571,-0.078552,-0.942947
1426433327.252475,0.100098,-0.095963,-0.920975
1426433327.262299,0.108414,-0.117157,-0.908463
