timestamp,x (in G's),y (in G's),z (in G's)
1426437912.607171,0.151321,-0.466644,-0.470490
1426437912.617004,0.169495,-0.486679,-0.422516
1426437912.626832,0.162155,-0.483978,-0.427582
1426437912.636659,0.182236,-0.478760,-0.502930
1426437912.646487,0.205704,-0.470612,-0.653442
1426437912.656324,0.250397,-0.490753,-0.877563
1426437912.666143,0.334381,-0.531250,-1.121414
1426437912.675972,0.396591,-0.549667,-1.332214
1426437912.685801,0.397598,-0.537521,-1.460220
1426437912.695630,0.333466,-0.500870,-1.451096
1426437912.705459,0.227890,-0.452271,-1.340576
1426437912.715290,0.121048,-0.408279,-1.211853
1426437912.725117,0.056671,-0.394119,-1.093048
1426437912.734945,0.003891,-0.408875,-0.996094
1426437912.744774,-0.020172,-0.426620,-0.936264
1426437912.754603,-0.031708,-0.425812,-0.904099
1426437912.764431,-0.026108,-0.423416,-0.860321
1426437912.774260,-0.019638,-0.443298,-0.801743
1426437912.784081,-0.035812,-0.456848,-0.731735
1426437912.793918,-0.058731,-0.435654,-0.670197
1426437912.803734,-0.077209,-0.402588,-0.625748
1426437912.813574,-0.089874,-0.374390,-0.609207
1426437912.823388,-0.102585,-0.366028,-0.614532
1426437912.833231,-0.116791,-0.366409,-0.621017
1426437912.843071,-0.130356,-0.356720,-0.610352
1426437912.852889,-0.156555,-0.354752,-0.573151
1426437912.862725,-0.196945,-0.390228,-0.518173
1426437912.872548,-0.244522,-0.449997,-0.490906
1426437912.882378,-0.271896,-0.515549,-0.493057
1426437912.892206,-0.270508,-0.597809,-0.543610
1426437912.902032,-0.243927,-0.687637,-0.653824
1426437912.911864,-0.185059,-0.735733,-0.805832
1426437912.921686,-0.119354,-0.789429,-0.983917
1426437912.931524,-0.054413,-0.877548,-1.100708
1426437912.941356,-0.030975,-0.850677,-1.157028
1426437912.951182,-0.017151,-0.667603,-1.155899
1426437912.961021,-0.047226,-0.511353,-1.175613
1426437912.970841,-0.118011,-0.476196,-1.247284
1426437912.980671,-0.119278,-0.502014,-1.344772
1426437912.990497,-0.059280,-0.501556,-1.403717
1426437913.000316,0.012054,-0.491119,-1.404114
1426437913.010155,0.089111,-0.456085,-1.332413
1426437913.019972,0.107178,-0.443893,-1.287979
1426437913.029810,0.173538,-0.440598,-1.231857
1426437913.039627,0.352448,-0.397476,-1.267868
1426437913.049465,0.396530,-0.473206,-1.230362
1426437913.059283,0.288956,-0.649673,-1.099625
1426437913.069123,0.250046,-0.681671,-1.066040
1426437913.078950,0.201553,-0.615845,-1.062973
1426437913.088779,0.142090,-0.569489,-1.015442
1426437913.098607,0.119095,-0.553391,-0.977737
1426437913.108434,0.090103,-0.521408,-0.950058
1426437913.118263,0.067291,-0.497650,-0.868637
1426437913.128075,0.052109,-0.467941,-0.882614
1426437913.137927,0.055099,-0.398102,-0.929596
1426437913.147748,0.079010,-0.320999,-0.953720
1426437913.157586,0.109756,-0.279190,-0.964371
1426437913.167412,0.163925,-0.260864,-0.922531
1426437913.177239,0.212891,-0.280151,-0.846405
1426437913.187065,0.243683,-0.324646,-0.748352
1426437913.196881,0.241974,-0.366119,-0.639160
1426437913.206707,0.222031,-0.379944,-0.555527
1426437913.216533,0.200180,-0.368439,-0.484299
1426437913.226360,0.187454,-0.358902,-0.436508
1426437913.236186,0.192764,-0.356644,-0.464981
1426437913.246019,0.241394,-0.382095,-0.532776
1426437913.255859,0.268478,-0.416763,-0.589310
1426437913.265672,0.239380,-0.442047,-0.639175
1426437913.275514,0.184692,-0.457260,-0.670303
1426437913.285328,0.102814,-0.451584,-0.692856
1426437913.295161,0.047577,-0.424713,-0.719559
1426437913.304996,0.006775,-0.402115,-0.779343
1426437913.314812,0.001770,-0.393570,-0.870285
1426437913.324635,0.036819,-0.390930,-0.960159
1426437913.334463,0.056671,-0.393845,-1.015656
1426437913.344291,0.053543,-0.415237,-1.024811
1426437913.354117,0.004959,-0.435165,-0.985382
1426437913.363945,-0.050003,-0.446701,-0.938614
1426437913.373774,-0.077805,-0.460571,-0.917938
1426437913.383593,-0.067062,-0.475937,-0.918106
1426437913.393430,-0.031143,-0.495316,-0.953171
1426437913.403252,0.041336,-0.511139,-1.018311
1426437913.413088,0.077866,-0.507736,-1.070190
1426437913.422906,0.085739,-0.486420,-1.097321
1426437913.432743,0.050339,-0.459381,-1.097672
1426437913.442580,-0.004440,-0.419617,-1.053940
1426437913.452400,-0.067245,-0.368576,-0.949646
1426437913.462238,-0.113922,-0.329636,-0.820816
1426437913.472061,-0.134109,-0.322586,-0.687256
1426437913.481896,-0.133072,-0.347137,-0.571823
1426437913.491723,-0.104675,-0.381805,-0.477402
1426437913.501548,-0.062012,-0.412949,-0.396118
1426437913.511376,-0.029648,-0.433456,-0.300491
1426437913.521202,-0.022308,-0.451370,-0.217575
1426437913.531034,-0.051544,-0.497208,-0.095230
1426437913.540847,-0.094086,-0.570740,0.012863
1426437913.550691,-0.121887,-0.610992,0.075668
1426437913.560506,-0.109756,-0.585648,0.019302
1426437913.570345,-0.069763,-0.476196,-0.189529
1426437913.580162,-0.019699,-0.384583,-0.560135
1426437913.590004,0.049011,-0.356628,-1.025192
1426437913.599846,0.112030,-0.331543,-1.482941
1426437913.609660,0.190094,-0.297318,-1.855484
1426437913.619488,0.213318,-0.302704,-1.932968
1426437913.629318,0.137085,-0.349380,-1.869492
1426437913.639146,0.082977,-0.424103,-1.707214
1426437913.648974,0.014175,-0.500839,-1.531387
1426437913.658803,-0.071365,-0.571976,-1.380600
1426437913.668633,-0.092026,-0.604385,-1.252563
