timestamp,x (in radians/s),y (in radians/s),z (in radians/s)
1426437971.127028,-0.182866,-0.168134,-0.128449
1426437971.137034,-0.203795,-0.132024,-0.104806
1426437971.147024,-0.202609,-0.118246,-0.098380
1426437971.157030,-0.177025,-0.103422,-0.104846
1426437971.167042,-0.113301,-0.092867,-0.133872
1426437971.177048,0.001272,-0.091927,-0.190860
1426437971.187062,0.154004,-0.103856,-0.261920
1426437971.197068,0.298407,-0.089172,-0.326464
1426437971.207053,0.376173,0.157710,-0.351591
1426437971.217059,0.429007,0.257347,-0.333431
1426437971.227073,0.424051,0.292290,-0.308807
1426437971.237079,0.382306,0.407251,-0.276286
1426437971.247093,0.362411,0.382286,-0.214526
1426437971.257099,0.372053,0.258865,-0.121299
1426437971.267111,0.368948,0.101175,-0.000443
1426437971.277117,0.320055,-0.083048,0.138652
1426437971.287110,0.229735,-0.228562,0.264241
1426437971.297116,0.098239,-0.233835,0.339396
